rank,document,verdict
1,dok253.txt,WA
2,dok390.txt,WA
3,dok402.txt,WA
4,dok248.txt,AC
5,dok145.txt,WA
6,dok365.txt,AC
7,dok115.txt,WA
8,dok44.txt,WA
9,dok276.txt,WA
10,dok393.txt,WA
11,dok149.txt,WA
12,dok334.txt,WA
13,dok353.txt,WA
14,dok373.txt,WA
15,dok400.txt,WA
16,dok108.txt,WA
17,dok37.txt,WA
18,dok210.txt,WA
19,dok22.txt,WA
20,dok93.txt,WA
21,dok274.txt,WA
22,dok176.txt,WA
23,dok150.txt,WA
24,dok214.txt,WA
25,dok148.txt,WA
26,dok285.txt,WA
27,dok224.txt,WA
28,dok137.txt,WA
29,dok66.txt,WA
30,dok246.txt,WA
31,dok397.txt,WA
32,dok197.txt,WA
33,dok341.txt,WA
34,dok169.txt,WA
35,dok213.txt,WA
36,dok209.txt,WA
37,dok228.txt,WA
38,dok399.txt,WA
39,dok389.txt,WA
40,dok18.txt,WA
41,dok89.txt,WA
42,dok225.txt,WA
43,dok226.txt,WA
44,dok320.txt,WA
45,dok321.txt,WA
46,dok236.txt,WA
47,dok230.txt,WA
48,dok357.txt,WA
49,dok201.txt,WA
50,dok23.txt,WA
51,dok94.txt,WA
52,dok234.txt,WA
53,dok260.txt,WA
54,dok263.txt,WA
55,dok379.txt,WA
56,dok242.txt,WA
57,dok243.txt,WA
58,dok133.txt,WA
59,dok62.txt,WA
60,dok135.txt,WA
61,dok64.txt,WA
62,dok291.txt,WA
63,dok110.txt,WA
64,dok39.txt,WA
65,dok232.txt,WA
66,dok198.txt,WA
67,dok364.txt,WA
68,dok146.txt,WA
69,dok204.txt,WA
70,dok164.txt,WA
71,dok287.txt,WA
72,dok193.txt,WA
73,dok247.txt,WA
74,dok296.txt,WA
75,dok306.txt,WA
76,dok309.txt,WA
77,dok255.txt,WA
78,dok266.txt,WA
79,dok336.txt,WA
80,dok16.txt,WA
81,dok87.txt,WA
82,dok264.txt,WA
83,dok192.txt,WA
84,dok233.txt,WA
85,dok207.txt,WA
86,dok195.txt,WA
87,dok250.txt,WA
88,dok182.txt,WA
89,dok238.txt,AC
90,dok300.txt,WA
91,dok154.txt,WA
92,dok259.txt,WA
93,dok240.txt,WA
94,dok181.txt,WA
95,dok212.txt,WA
96,dok337.txt,WA
97,dok252.txt,WA
98,dok254.txt,WA
99,dok241.txt,WA
