rank,document,verdict
1,dok315.txt,AC
2,dok273.txt,AC
3,dok139.txt,WA
4,dok68.txt,WA
5,dok142.txt,AC
6,dok71.txt,AC
7,dok394.txt,AC
8,dok343.txt,WA
9,dok271.txt,WA
10,dok327.txt,WA
11,dok103.txt,WA
12,dok32.txt,WA
13,dok140.txt,WA
14,dok69.txt,WA
15,dok292.txt,WA
16,dok385.txt,WA
17,dok15.txt,WA
18,dok86.txt,WA
19,dok229.txt,WA
20,dok348.txt,WA
21,dok1.txt,WA
22,dok72.txt,WA
23,dok261.txt,WA
24,dok131.txt,WA
25,dok28.txt,WA
26,dok60.txt,WA
27,dok99.txt,WA
28,dok5.txt,WA
29,dok76.txt,WA
30,dok330.txt,WA
31,dok208.txt,WA
32,dok384.txt,WA
33,dok268.txt,WA
34,dok325.txt,WA
35,dok102.txt,WA
36,dok12.txt,WA
37,dok31.txt,WA
38,dok83.txt,WA
39,dok20.txt,WA
40,dok91.txt,WA
41,dok331.txt,WA
42,dok221.txt,WA
43,dok391.txt,WA
44,dok13.txt,WA
45,dok84.txt,WA
46,dok342.txt,WA
47,dok333.txt,WA
48,dok113.txt,WA
49,dok42.txt,WA
50,dok389.txt,WA
51,dok375.txt,WA
52,dok180.txt,WA
53,dok371.txt,WA
54,dok382.txt,WA
55,dok27.txt,WA
56,dok98.txt,WA
57,dok239.txt,WA
58,dok240.txt,WA
59,dok246.txt,WA
60,dok80.txt,WA
61,dok9.txt,WA
62,dok237.txt,WA
63,dok263.txt,WA
64,dok313.txt,WA
65,dok137.txt,WA
66,dok254.txt,WA
67,dok355.txt,WA
68,dok387.txt,WA
69,dok66.txt,WA
70,dok295.txt,WA
71,dok344.txt,WA
72,dok233.txt,WA
73,dok200.txt,WA
74,dok10.txt,WA
75,dok220.txt,WA
76,dok270.txt,WA
77,dok81.txt,WA
78,dok235.txt,WA
79,dok304.txt,WA
80,dok364.txt,WA
81,dok25.txt,WA
82,dok96.txt,WA
83,dok141.txt,WA
84,dok230.txt,WA
85,dok376.txt,WA
86,dok379.txt,WA
87,dok70.txt,WA
88,dok117.txt,WA
89,dok132.txt,WA
90,dok152.txt,WA
91,dok282.txt,WA
92,dok340.txt,WA
93,dok358.txt,WA
94,dok361.txt,WA
95,dok392.txt,WA
96,dok46.txt,WA
97,dok61.txt,WA
98,dok11.txt,WA
99,dok82.txt,WA
100,dok115.txt,WA
